,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7219,7219,22.0,0.2919999957084656,"fight, thread, important, predator, change, real, society, lady, continue, moment","['come', 'movement', 'public', 'figure', 'overwhelming', 'prove', 'truthful', 'perpetrator', 'admission', 'end', 'roy_moore', 'public', 'career']"
7220,7220,3.0,0.1956000030040741,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['proud', 'sharing', 'story', 'god', 'give', 'microphone', 'keep', 'mouth', 'shut', 'awesome']"
7221,7221,7.0,0.3910999894142151,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit",['thank']
7222,7222,20.0,0.19519999623298645,"actually, agree, love, inspire, country, rise, twice, asshole, entire, club","['metro', 'pay', 'homage', 'effort', 'raise', 'awareness', 'sexual', 'assault', 'harassment', 'pick', 'copy', 'visit', 'metro', 'pic']"
7223,7223,30.0,0.5645999908447266,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['unite', 'sexual', 'assault', 'survivor', 'pic']"
7224,7224,3.0,0.21369999647140503,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['rewatch', 'runaway', 'jury', 'movie', 'new', 'light', 'current', 'movement', 'dustin', 'hoffman', 'jeremy', 'piven', 'star', 'current', 'movement']"
7225,7225,3.0,0.5293999910354614,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['tfh', 'stand', 'solidarity', 'victim', 'sexual', 'assault', 'harassment']"
7226,7226,1.0,0.25279998779296875,"well, day, ago, lose, pain, who, idea, say, suppose, have","['spend', 'much', 'last', 'year', 'mindfuck', 'something', 'fault', 'ask', 'get']"
7227,7227,3.0,0.4196000099182129,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['would', 'great', 'hashtag', 'turn']"
7228,7228,6.0,0.31850001215934753,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['many', 'story', 'come', 'action', 'serial', 'offender', 'would', 'bet', 'quite']"
7229,7229,24.0,0.38989999890327454,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['insane', 'part', 'movement', 'think', 'untold', 'story']"
7230,7230,17.0,0.25130000710487366,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['time', 'self', 'blame', 'say', 'ask', 'sexy', 'clothe', 'way', 'move']"
7231,7231,12.0,0.4293999969959259,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['tarana_burke', 'recognize', 'endorse', 'campaign', 'shortly', 'take', 'forgot']"
7232,7232,17.0,0.3424000144004822,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['apparently', 'identify', 'good', 'chunk', 'hollywood', 'predator', 'binge', 'watch', 'family', 'guy']"
7233,7233,5.0,0.3091000020503998,"late, daily, longer, claim, america, treat, explain, actress, history, address","['late', 'zbleumoon', 'thank']"
7234,7234,15.0,0.1574999988079071,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['psalm', 'go', 'astray', 'birth', 'pedophile', 'wicked', 'animal', 'deserve', 'mercy', 'save', 'child', 'cost']"
7235,7235,7.0,0.15049999952316284,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['assault', 'sexually_harass', 'daily', 'basis', 'stranger', 'objectify', 'way', 'class', 'unacceptable']"
7236,7236,15.0,0.21160000562667847,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['force', 'suck', 'stranger', 'dick', 'hot', 'tub', 'rap', 'coworker', 'bad', 'date', 'blame', 'still', 'horrify']"
7237,7237,2.0,0.18729999661445618,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['thought', 'post', 'would', 'break', 'tweet', 'make', 'break', 'sob', 'hear', 'simple', 'word', 'enough']"
7238,7238,33.0,0.4174000024795532,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['many', 'time', 'fit', 'tweet']"
7239,7239,11.0,0.27869999408721924,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['favorite', 'human']"
7240,7240,18.0,0.3946000039577484,"share, story, also, harassment, sex, s, want, sadly, attention, senator",['share']
7241,7241,23.0,0.4478999972343445,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['beautifully', 'say']"
7242,7242,3.0,0.0731000006198883,"woman, hashtag, speak, know, movement, many, experience, talk, story, name",['omg']
7243,7243,7.0,0.4672999978065491,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['thank', 'brave']"
7244,7244,15.0,0.1573999971151352,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['would', 'take', 'long', 'character', 'explain', 'detail', 'let', 'suffice']"
7245,7245,3.0,0.39959999918937683,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['female', 'share', 'story', 'be', 'encouraging', 'keep', 'share', 'also', 'time', 'spotlight', 'glorification', 'rape', 'rap', 'music', 'give', 'voice', 'many', 'female', 'victim', 'silent', 'support', 'let', 'expose', 'sexual', 'predator', 'hip', 'hop', 'pic']"
7246,7246,3.0,0.39959999918937683,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['female', 'share', 'story', 'be', 'encouraging', 'keep', 'share', 'also', 'time', 'spotlight', 'glorification', 'rape', 'rap', 'music', 'give', 'voice', 'many', 'female', 'victim', 'silent', 'support', 'let', 'expose', 'sexual', 'predator', 'hip', 'hop', 'pic']"
7247,7247,3.0,0.3993000090122223,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['female', 'share', 'story', 'be', 'encouraging', 'keep', 'share', 'also', 'time', 'spotlight', 'glorification', 'rape', 'rap', 'music', 'give', 'voice', 'many', 'female', 'victim', 'silent', 'support', 'let', 'expose', 'sexual', 'predator', 'hip', 'hop', 'pic']"
7248,7248,25.0,0.1582999974489212,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['say', 'mom', 'post', 'bail', 'sound', 'good', 'press', 'protect', 'image', 'fact', 'still', 'remain', 'drop', 'bread', 'ball', 'silence', 'movement', 'enough', 'proof', 'care', 'school', 'young', 'female', 'fan', 'sexual', 'predator', 'pic']"
7249,7249,3.0,0.0731000006198883,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['oderint', 'dum', 'metuat']"
7250,7250,27.0,0.553600013256073,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['believe', 'be', 'sorry', 'happen']"
7251,7251,2.0,0.2870999872684479,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['kind', 'role', 'model', 'daughter', 'look', 'get']"
7252,7252,25.0,0.39989998936653137,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['relive', 'rape', 'time', 'trump', 'speak', 'time', 'hear', 'someone', 'defend']"
7253,7253,28.0,0.388700008392334,"listen, always, may, ever, afraid, roy_moore, reason, include, stranger, sound",['listen']
7254,7254,22.0,0.29120001196861267,"fight, thread, important, predator, change, real, society, lady, continue, moment","['threat', 'horrify', 'unacceptable', 'woman', 'advocate', 'gun', 'woman']"
7255,7255,0.0,0.17440000176429749,"year, old, first, job, really, later, never, boss, walk, time","['man', 'tell', 'phone', 'go', 'gym', 'gym', 'collect', 'sneaker', 'young', 'male', 'student', 'masterbat', 'numb', 'numb', 'year', 'later', 'know', 'sick', 'never', 'feel', 'anything']"
7256,7256,3.0,0.18809999525547028,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['man', 'approach', 'locker', 'room', 'university', 'gym', 'say', 'worked', 'shoe', 'company', 'ask', 'old', 'sneaker', 'conduct', 'wear', 'tear', 'survey', 'say', 'would', 'back', 'new', 'pair', 'sneaker']"
7257,7257,10.0,0.3978999853134155,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['issue', 'decad', 'time', 'something', 'do']"
7258,7258,6.0,0.4713999927043915,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['proud', 'survivor']"
7259,7259,8.0,0.24580000340938568,"pic, far, end, could, step, find, yet, good, like, accuse","['show', 'far', 'still', 'go', 'guy', 'real', 'piece', 'work']"
7260,7260,17.0,0.3926999866962433,"harass, say, sexually, almost, seem, ask, guy, woman, place, think",['say']
7261,7261,27.0,0.32510000467300415,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['be', 'sorry', 'happen', 'young']"
7262,7262,28.0,0.19269999861717224,"listen, always, may, ever, afraid, roy_moore, reason, include, stranger, sound","['jim', 'beaver', 'play', 'bobby']"
7263,7263,3.0,0.20110000669956207,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['challenge', 'ammo', 'pen', 'essay', 'sexual', 'abuse', 'boyfriend', 'barely', 'feel', 'person']"
7264,7264,27.0,0.35760000348091125,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['tweet', 'pretty', 'intense']"
7265,7265,15.0,0.3921999931335449,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['hope', 'change', 'courage', 'thing', 'begin', 'move', 'forward', 'thank']"
7266,7266,33.0,0.21619999408721924,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['many', 'reason', 'carrie', 'fisher', 'ultimate', 'princess', 'eternally', 'miss']"
7267,7267,3.0,0.5485000014305115,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['reading', 'status', 'think', 'want', 'share', 'mine', 'keep', 'happen', 'daughter', 'must', 'stop']"
7268,7268,4.0,0.2354000061750412,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit","['come_forward', 'believe', 'support', 'trigger']"
7269,7269,10.0,0.2644999921321869,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['high_school', 'teacher', 'still', 'teach']"
7270,7270,23.0,0.5200999975204468,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['happen', 'damn', 'happen', 'daughter']"
7271,7271,3.0,0.22179999947547913,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['lauren', 'colin', 'mitchell', 'igpic']"
7272,7272,3.0,0.3799999952316284,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['back', 'even', 'know', 'right']"
7273,7273,3.0,0.2639999985694885,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['movement', 'atlantic']"
7274,7274,21.0,0.24459999799728394,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['excuse', 'feel', 'unsafe', 'matter', 'wear', 'respect']"
7275,7275,34.0,0.19589999318122864,"response, silence, voice, expose, choose, night, kind, break, scandal, drop","['matter', 'naked', 'real', 'male', 'friend', 'know', 'treat', 'woman', 'son', 'aspire']"
7276,7276,0.0,0.21070000529289246,"year, old, first, job, really, later, never, boss, walk, time","['be', 'fortunate', 'see', 'side', 'male', 'friend', 'would', 'walk', 'home', 'night', 'advance', 'respect']"
7277,7277,34.0,0.18140000104904175,"response, silence, voice, expose, choose, night, kind, break, scandal, drop","['waitress', 'man', 'would', 'ask', 'dance', 'naked', 'table', 'ask', 'kind', 'pantie', 'wear']"
7278,7278,15.0,0.16930000483989716,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['college', 'temp', 'worker', 'lean', 'make', 'lewd', 'suggestion']"
7279,7279,13.0,0.1826000064611435,"move, list, next, guess, perpetrator, often, retweet, mine, music, weight","['child', 'flash', 'man', 'drive', 'masturbate']"
7280,7280,21.0,0.35269999504089355,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['big', 'problem', 'many', 'walk', 'life', 'hard', 'find', 'woman', 'relate', 'sad']"
7281,7281,5.0,0.16259999573230743,"late, daily, longer, claim, america, treat, explain, actress, history, address","['walk', 'dog', 'trucker', 'beep', 'smh', 'everyday']"
7282,7282,21.0,0.450300008058548,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['grade', 'school', 'friend', 'brother', 'stop', 'go', 'house', 'tell', 'even', 'understand', 'old']"
7283,7283,15.0,0.23739999532699585,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['word', 'give', 'long', 'care', 'share', 'story', 'leave', 'right']"
7284,7284,18.0,0.3610999882221222,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['feel', 'unsure', 'support', 'random', 'guy', 'would', 'taken', 'someone', 'put', 'though', 'know', 'new', 'thing', 'want', 'awareness', 'grow', 'change']"
7285,7285,17.0,0.3926999866962433,"harass, say, sexually, almost, seem, ask, guy, woman, place, think",['say']
7286,7286,15.0,0.34290000796318054,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['father', 'brother', 'son', 'friend', 'victim', 'must', 'better']"
7287,7287,3.0,0.44510000944137573,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['watch', 'get', 'harass', 'news', 'be', 'reluctant', 'talk']"
7288,7288,33.0,0.21369999647140503,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['man', 'say', 'true', 'dozen', 'woman', 'come_forward', 'ensure', 'daughter', 'granddaughter', 'believe', 'come_forward', 'oneday']"
7289,7289,24.0,0.2919999957084656,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['perhaps', 'merrill', 'never', 'hear']"
7290,7290,3.0,0.27619999647140503,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['mom', 'cop', 'year', 'rookie', 'year', 'harass', 'work', 'retire', 'yrs', 'tell', 'last', 'week']"
7291,7291,18.0,0.3449000120162964,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['sure', 'good', 'friend', 'husband', 'lock', 'bathroom', 'take', 'dick', 'say', 'look']"
7292,7292,24.0,0.18960000574588776,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['home', 'raleigh', 'hill', 'portland', 'oregon']"
7293,7293,28.0,0.46799999475479126,"listen, always, may, ever, afraid, roy_moore, reason, include, stranger, sound","['may', 'need']"
7294,7294,3.0,0.4016999900341034,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['watch', 'lawmaker', 'deal', 'report', 'sexual', 'abuse', 'make', 'angry', 'angry', 'time', 'happen', 'other', 'angry', 'still', 'happen', 'great', 'change', 'think', 'get']"
7295,7295,3.0,0.3068000078201294,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['alabamian', 'know', 'first', 'hand', 'hard', 'open', 'mouth', 'say', 'happen', 'know', 'do', 'woman', 'know', 'daughter', 'watch', 'respect', 'ppl', 'tell', 'truth', 'message', 'pervade', 'generation']"
7296,7296,17.0,0.3926999866962433,"harass, say, sexually, almost, seem, ask, guy, woman, place, think",['say']
7297,7297,10.0,0.2685000002384186,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['scary', 'brave', 'move', 'hurt', 'hurt', 'hurt']"
7298,7298,21.0,0.22939999401569366,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['stand', 'bully', 'school', 'old', 'try', 'touch', 'skirt', 'hit', 'father', 'get', 'call', 'call']"
7299,7299,18.0,0.18569999933242798,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['old', 'guy', 'friend', 'friend', 'try', 'cuddle', 'lake', 'year', 'later', 'sing', 'nobody', 'care']"
7300,7300,33.0,0.24660000205039978,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['people', 'air', 'next', 'week', 'discuss', 'get', 'freepass']"
7301,7301,0.0,0.47189998626708984,"year, old, first, job, really, later, never, boss, walk, time","['first', 'time']"
7302,7302,15.0,0.2678999900817871,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['feel', 'ashamed', 'embarrass', 'disgusted', 'muster', 'courage', 'say', 'thank']"
7303,7303,21.0,0.3946000039577484,"hard, part, life, school, matter, forget, wear, tag, middle, everything",['part']
7304,7304,29.0,0.2053000032901764,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['look', 'forward', 'part', 'journey', 'eliminate']"
7305,7305,3.0,0.32749998569488525,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['hope', 'also', 'think', 's', 'smart', 'seem', 'could', 'wrong', 'count']"
7306,7306,31.0,0.4975999891757965,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['enough', 'enough', 'need', 'change']"
7307,7307,0.0,0.2522999942302704,"year, old, first, job, really, later, never, boss, walk, time","['have', 'really', 'hard', 'time', 'lately', 'think', 'ill', 'ok']"
7308,7308,1.0,0.32030001282691956,"well, day, ago, lose, pain, who, idea, say, suppose, have","['may', 'well', 'add']"
7309,7309,21.0,0.6115999817848206,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['find', 'get', 'mad', 'never', 'tell', 'go', 'police']"
7310,7310,30.0,0.2775999903678894,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['molested', 'child', 'friend', 'family', 'finally', 'tell', 'parent', 'say', 'really', 'drunk']"
7311,7311,18.0,0.26840001344680786,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['family_member', 'thought', 'could', 'get', 'away']"
7312,7312,18.0,0.2782999873161316,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['woman', 'tag', 'story', 'want', 'share', 'post']"
7313,7313,17.0,0.31209999322891235,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['talk', 'guy', 'friend', 'say', 'woman', 'example', 'thing', 'be']"
7314,7314,3.0,0.6367999911308289,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['people', 'even', 'share', 'fear', 'still', 'happen', 'personal']"
7315,7315,27.0,0.3156000077724457,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['recent', 'pic']"
7316,7316,3.0,0.2175000011920929,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['search', 's', 'trend', 'think', 'problem', 'reach', 'gal', 'pal', 'speak', 'see']"
7317,7317,25.0,0.2345000058412552,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['maybe', 'year', 'old', 'teenage', 'son', 'dear', 'family', 'friend', 'thenwheni', 'friend', 'dad', 'sit', 'lap', 'starting', 'rub', 'back', 'shirt', 'neversaidaword', 'finally', 'college', 'professor', 'ask', 'xtra', 'credit', 'imply']"
7318,7318,17.0,0.34709998965263367,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['say', 'almost', 'woman', 'everywhere']"
7319,7319,11.0,0.5985000133514404,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['thousand', 'join', 'hollywood', 'march', 'sexual', 'abuse']"
7320,7320,21.0,0.2498999983072281,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['trust', 'build', 'broken', 'person', 'old', 'know', 'better', 'know']"
7321,7321,26.0,0.6290000081062317,"read, wonder, tweet, must, child, follow, ignore, grateful, protect, stop","['victim', 'rape', 'abuse', 'sexual', 'harassment', 'tweet', 'do', 'ok']"
7322,7322,3.0,0.2004999965429306,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['break', 'heart', 'tonight', 'pain', 'many', 'share', 'devastating', 'unfortunately', 'surprised', 'heartbroken']"
7323,7323,2.0,0.3294999897480011,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['turn', 'blind', 'eye', 'fill', 'mind', 'poison', 'silence']"
7324,7324,3.0,0.4153999984264374,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['story', 'story', 'many', 'people', 'love', 'thankful', 'strong', 'brave', 'man', 'woman', 'push', 'shame', 'pray', 'find', 'wholeness', 'healing']"
7325,7325,3.0,0.40049999952316284,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['already', 'make', 'post', 'facebook']"
7326,7326,29.0,0.25679999589920044,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['unwanted', 'touch', 'demeaning', 'comment', 'boy', 'boy', 'mentality', 'stop', 'mean']"
7327,7327,17.0,0.43130001425743103,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['man', 'need', 'systematically', 'speak', 'sexual', 'harassman', 'way', 'woman', 'period']"
7328,7328,11.0,0.40369999408721924,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['honestly', 'sure', 'know', 'woman', 'sexually_harass', 'sexually', 'assault']"
7329,7329,3.0,0.5985000133514404,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['say', 'hope', 'read', 'get', 'start']"
7330,7330,3.0,0.34950000047683716,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['read', 'many', 'reply', 'make', 'want', 'cry', 'desire', 'freedom', 'fear', 'abasement', 'shame']"
7331,7331,11.0,0.3084000051021576,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['wmn', 'sxly', 'hrsse', 'write', 'status', 'mght', 'give', 'ppl', 'sense', 'magnitude', 'prblm']"
7332,7332,23.0,0.33489999175071716,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['almost', 'ashamed', 'admit', 'think', 'reason', 'ashamed', 'still', 'ashamed']"
7333,7333,15.0,0.6471999883651733,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['good', 'post', 'allow', 'go', 'viral', 'biggest_mistake', 'establishment_ever', 'make', 'caitlin']"
7334,7334,7.0,0.33570000529289246,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['great', 'have', 'also', 'see', 'man', 'respond']"
7335,7335,29.0,0.1881999969482422,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['listen', 'learn', 'acknowledge', 'support', 'be', 'willing', 'courageous', 'conversation']"
7336,7336,3.0,0.498199999332428,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['know', 'listen', 'believe', 'support', 'share', 'story', 'facebook']"
7337,7337,3.0,0.32019999623298645,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['powerful', 'movement', 'support', 'man', 'plan', 'fight', 'rape', 'culture']"
7338,7338,5.0,0.5149999856948853,"late, daily, longer, claim, america, treat, explain, actress, history, address","['great', 'list', 'man', 'want', 'treat', 'woman', 'good', 'here', 'list', 'start']"
7339,7339,3.0,0.5004000067710876,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['powerful', 'post', 'stand', 'lay', 'pic']"
7340,7340,3.0,0.36239999532699585,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['powerful', 'show', 'magnitude']"
7341,7341,3.0,0.4487000107765198,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['really', 'respect', 'take', 'many', 'know']"
7342,7342,29.0,0.34450000524520874,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['young', 'never', 'realize', 'happen', 'year', 'ago']"
7343,7343,3.0,0.5379999876022339,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['amarillo', 'sexual', 'abuse', 'victim', 'join', 'movement', 'speak', 'experience', 'first', 'time', 'ever']"
7344,7344,2.0,0.1858000010251999,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['bf', 'assault', 'end', 'pregnant', 'beat', 'lost', 'baby', 'fear', 'degradation', 'selfworth', 'take', 'decade', 'overcome']"
7345,7345,3.0,0.19300000369548798,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['get', 'roofi', 'bar', 'literally', 'idea', 'happen', 'night', 'be', 'hesitate', 'join', 'because', 'idk']"
7346,7346,33.0,0.36970001459121704,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['bill', 'clinton', 'date', 'monica', 'lewinsky', 'tweet', 'specify']"
7347,7347,33.0,0.45989999175071716,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['monica', 'lewinsky', 'date', 'tweet', 'accuse', 'assault', 'har']"
7348,7348,23.0,0.3021000027656555,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['college', 'student', 'campus', 'job', 'full', 'time', 'staffer', 'sexually_harass', 'female', 'student', 'work', 'tell', 'boss', 'nothing', 'do', 'eventually', 'promote', 'job', 'supervised', 'intern']"
7349,7349,0.0,0.17399999499320984,"year, old, first, job, really, later, never, boss, walk, time","['old', 'victimize', 'neighbor', 'babysat', 'kid', 'old', 'freshman', 'texas', 'tech', 'chem', 'lab']"
7350,7350,27.0,0.25760000944137573,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['uncle', 'still', 'believe', 'sister', 'happen', 'sister', 'die', 'justice', 'guess']"
7351,7351,12.0,0.34599998593330383,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['imagine', 'man', 'edge', 'sexual', 'assault', 'behavior', 'wonder', 'expose']"
7352,7352,22.0,0.28220000863075256,"fight, thread, important, predator, change, real, society, lady, continue, moment","['moment', 'noisy', 'sisterhood', 'thing', 'change', 'world', 'break']"
7353,7353,3.0,0.6172000169754028,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['want', 'live', 'world', 'people', 'feel', 'safe', 'love', 'hear', 'support', 'need', 'unite', 'speak', 'protect']"
7354,7354,3.0,0.3474000096321106,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['gross', 'bagit', 'pass', 'time', 'woman', 'fight', 'many', 'come', 'stop', 'many', 'come']"
7355,7355,4.0,0.19280000030994415,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit","['roe', 'wade', 'still', 'argue', 'right', 'tell', 'anyone', 'ca', 'body', 'esp']"
7356,7356,3.0,0.23090000450611115,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['heartbreak', 'be', 'sorry', 'happen', 'thank', 'bravery', 'share', 'private', 'matter', 'bless']"
7357,7357,6.0,0.28439998626708984,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['clue', 'platform', 'help', 'be', 'willing', 'give', 'go', 'liar']"
7358,7358,4.0,0.392300009727478,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit",['alone']
7359,7359,5.0,0.2856000065803528,"late, daily, longer, claim, america, treat, explain, actress, history, address","['happen', 'childhood', 'scar', 'speak']"
7360,7360,6.0,0.359499990940094,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['call', 'change', 'start', 'conversation', 'epidemic', 'sexual', 'assault', 'affect', 'average', 'american', 'year']"
7361,7361,4.0,0.3921999931335449,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit",['simply']
7362,7362,3.0,0.20020000636577606,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['be', 'go', 'office', 'etiquette', 'tip', 'number', 'dress', 'conservatively', 'comment', 'make', 'want', 'rage']"
7363,7363,3.0,0.4372999966144562,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['let', 'post', 'many', 'time', 'happen', 'get', 'ban', 'spamm', 'seriously', 'even', 'count']"
7364,7364,15.0,0.1835000067949295,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['thorn', 'prick', 'lie', 'bleed', 'truth', 'better', 'say', 'death', 'cut', 'that', 's', 'will', 'go', 'make', 'mistake', 'thousand', 'fight']"
7365,7365,7.0,0.3280999958515167,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['fear', 'terrible', 'blanket', 'hide']"
7366,7366,0.0,0.27059999108314514,"year, old, first, job, really, later, never, boss, walk, time","['begin', 'first', 'job', 'age']"
7367,7367,15.0,0.12309999763965607,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['hrc', 'sarah', 'mcbride', 'sexual', 'assault', 'tran', 'community', 'mcbride', 'bravely']"
7368,7368,15.0,0.1956000030040741,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['stand', 'woman', 'applaud', 'courage', 'speak', 'sexually_harass', 'rap']"
7369,7369,28.0,0.20649999380111694,"listen, always, may, ever, afraid, roy_moore, reason, include, stranger, sound","['afterward', 'feel', 'trash', 'ashamed', 'afraid', 'hide', 'deep', 'inside', 'ask', 'ppl', 'judge', 'empathy']"
7370,7370,33.0,0.1876000016927719,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['louis', 'respond', 'accusation', 'story', 'true']"
7371,7371,7.0,0.32089999318122864,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['jane', 'fonda', 'say', 'go', 'hard', 'man', 'future']"
7372,7372,7.0,0.23559999465942383,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['moment', 'european', 'parliament']"
